role,title,company,city,location,description,skills,skill_count,combined_text,education,job_mode,experience_min,experience_max,days_ago,posted_date,salary_raw,salary_min,salary_max,salary_estimate,source,extracted_skills,extracted_skill_count
Nlp Engineer,MLOPS Engineer,Cognizant,Gurugram,"Gurugram, India",cd continuous integration kubernetes python natural language processing azure machine learning neural networks aws sagemaker,"aws, azure, deep learning, kubernetes, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",10,"Nlp Engineer aws, azure, deep learning, kubernetes, machine learning, nlp, python, pytorch, scikit-learn, tensorflow cd continuous integration kubernetes python natural language processing azure machine learning neural networks aws sagemaker M.Sc On-site Gurugram",M.Sc,On-site,6,10,7,1 week ago,Not Disclosed,,,1360000,Naukri,"aws, kubernetes, python, r, machine learning, azure",6
Nlp Engineer,AI Red Teaming Enginee Professional,Protectt.Ai Labs,Mumbai,"Mumbai, India",image processing python cnn natural language processing neural networks aws sagemaker huggingface machine learning,"aws, deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",8,"Nlp Engineer aws, deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow image processing python cnn natural language processing neural networks aws sagemaker huggingface machine learning M.Sc On-site Mumbai",M.Sc,On-site,4,9,7,1 week ago,Not Disclosed,,,1240000,Naukri,"machine learning, aws, python, r",4
Nlp Engineer,AI Engineer (Fresher),Brightspot Technology,Coimbatore,"Coimbatore, India",Artificial Intelligence Python Pytorch Tensorflow Huggingface Prompt Engineering Natural Language Processing Al,"deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",7,"Nlp Engineer deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow Artificial Intelligence Python Pytorch Tensorflow Huggingface Prompt Engineering Natural Language Processing Al M.Sc On-site Coimbatore",M.Sc,On-site,0,1,7,1 week ago,Not Disclosed,,,1000000,Naukri,"tensorflow, pytorch, python, r",4
Nlp Engineer,Agentic AiMl Engineers,Datametica,Pune,"Pune, India",Agentic Ai Langgraph Artificial Intelligence langchain Natural Language Processing Aiml Machine Learning Ml,"deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",7,"Nlp Engineer deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow Agentic Ai Langgraph Artificial Intelligence langchain Natural Language Processing Aiml Machine Learning Ml M.Sc On-site Pune",M.Sc,On-site,3,5,7,1 week ago,Not Disclosed,,,1180000,Naukri,"machine learning, r",2
Nlp Engineer,Prompt Engineer,Bootcoding,Nagpur,"Nagpur, India",Analytical skills Health insurance data science Artificial Intelligence Machine learning Manager Technology Natural language processing Python,"deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",7,"Nlp Engineer deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow Analytical skills Health insurance data science Artificial Intelligence Machine learning Manager Technology Natural language processing Python M.Sc On-site Nagpur",M.Sc,On-site,0,2,7,1 week ago,Not Disclosed,,,1000000,Naukri,"machine learning, python, r",3
Nlp Engineer,MLOps Engineer,Lendenclub,Mumbai,"Mumbai, India",algorithms python natural language processing scikit-learn problem solving engineering machine learning root cause analysis,"deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",7,"Nlp Engineer deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow algorithms python natural language processing scikit-learn problem solving engineering machine learning root cause analysis M.Sc On-site Mumbai",M.Sc,On-site,5,10,21,3 weeks ago,Not Disclosed,,,1300000,Naukri,"scikit-learn, machine learning, python, r",4
Nlp Engineer,GenAI Engineer,Skillventory,Chennai,"Chennai, India",Generative Ai Cloud Aiml LLM Python Azure Langchain Langgraph,"azure, deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",8,"Nlp Engineer azure, deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow Generative Ai Cloud Aiml LLM Python Azure Langchain Langgraph M.Sc On-site Chennai",M.Sc,On-site,3,8,30,3+ weeks ago,Not Disclosed,,,1180000,Naukri,"azure, python, r",3
Nlp Engineer,Prompt Engineer,Learningmate Solutions,Mumbai,"Chennai, Mumbai (All Areas), India",Prompt Engineering Generative Ai Large Language Model Artificial Intelligence Natural Language Processing AI chain of thought prompting Retrieval Augmented Generation,"deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",7,"Nlp Engineer deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow Prompt Engineering Generative Ai Large Language Model Artificial Intelligence Natural Language Processing AI chain of thought prompting Retrieval Augmented Generation M.Sc On-site Mumbai",M.Sc,On-site,4,7,30,3+ weeks ago,Not Disclosed,,,1240000,Naukri,r,1
Nlp Engineer,GENAI ENGINEERS,Pozent,Hyderabad,"Hyderabad, India",Computer science deep learning Automation Skill development GCP Machine learning Cloud Natural language processing,"deep learning, gcp, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",8,"Nlp Engineer deep learning, gcp, machine learning, nlp, python, pytorch, scikit-learn, tensorflow Computer science deep learning Automation Skill development GCP Machine learning Cloud Natural language processing M.Sc On-site Hyderabad",M.Sc,On-site,10,12,30,3+ weeks ago,Not Disclosed,,,1600000,Naukri,"machine learning, deep learning, r",3
Nlp Engineer,Prompt Engineer,Orangemantra,Gurugram,"Gurugram, India",emerging technologies python c natural language processing ai solutions ai machine learning programming languages,"deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",7,"Nlp Engineer deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow emerging technologies python c natural language processing ai solutions ai machine learning programming languages M.Sc On-site Gurugram",M.Sc,On-site,1,4,30,3+ weeks ago,Not Disclosed,,,1060000,Naukri,"machine learning, python, r",3
Nlp Engineer,GenAI Engineer,Capgemini,Gurugram,"Gurugram, India",python kubernetes vector search natural language processing generative ai ai aks microsoft azure,"azure, deep learning, kubernetes, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",9,"Nlp Engineer azure, deep learning, kubernetes, machine learning, nlp, python, pytorch, scikit-learn, tensorflow python kubernetes vector search natural language processing generative ai ai aks microsoft azure M.Sc On-site Gurugram",M.Sc,On-site,2,5,14,2 weeks ago,Not Disclosed,,,1120000,Naukri,"kubernetes, azure, python, r",4
Nlp Engineer,GenAI Engineer,Infoobjects Inc,Jaipur,"Jaipur, India",algorithms python c++ natural language processing production predictive analytics neural networks problem solving,"deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",7,"Nlp Engineer deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow algorithms python c++ natural language processing production predictive analytics neural networks problem solving M.Sc On-site Jaipur",M.Sc,On-site,4,8,30,3+ weeks ago,Not Disclosed,,,1240000,Naukri,"python, r",2
Nlp Engineer,GenAI Engineer,Saarthee,Bengaluru,"Bengaluru, India",data science Consulting Machine learning Cloud Programming Natural language processing AWS Project execution,"aws, deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",8,"Nlp Engineer aws, deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow data science Consulting Machine learning Cloud Programming Natural language processing AWS Project execution M.Sc On-site Bengaluru",M.Sc,On-site,4,12,30,3+ weeks ago,Not Disclosed,,,1240000,Naukri,"aws, machine learning, r",3
Nlp Engineer,Artificial IntelligenceSoftware Engineer,Arivon Technologies,Bengaluru,"Bengaluru, India",orchestration data science GCP Artificial Intelligence Healthcare Data processing Natural language processing Python,"deep learning, gcp, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",8,"Nlp Engineer deep learning, gcp, machine learning, nlp, python, pytorch, scikit-learn, tensorflow orchestration data science GCP Artificial Intelligence Healthcare Data processing Natural language processing Python M.Sc On-site Bengaluru",M.Sc,On-site,5,8,30,3+ weeks ago,Not Disclosed,,,1300000,Naukri,"python, r",2
Nlp Engineer,LLM Engineer (INDIA),Trexquant Investment Lp,Gurugram,"Gurugram, India",deep learning Artificial Intelligence Finance Machine learning Investment strategies Infrastructure Transformers Deployment,"deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",7,"Nlp Engineer deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow deep learning Artificial Intelligence Finance Machine learning Investment strategies Infrastructure Transformers Deployment M.Sc On-site Gurugram",M.Sc,On-site,2,7,30,3+ weeks ago,Not Disclosed,,,1120000,Naukri,"machine learning, deep learning, r",3
Nlp Engineer,GenAI Engineer,Kiana Ai,Kochi,"Kochi, India",Computer science data science Artificial Intelligence Consulting Machine learning Programming Healthcare data privacy,"deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",7,"Nlp Engineer deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow Computer science data science Artificial Intelligence Consulting Machine learning Programming Healthcare data privacy M.Sc On-site Kochi",M.Sc,On-site,1,4,30,3+ weeks ago,Not Disclosed,,,1060000,Naukri,"machine learning, r",2
Nlp Engineer,GenAI Engineer,Data Economy,Pune,"Pune, India",deep learning Networking Cloud Services Machine learning Programming Algorithm development Data processing Natural language processing,"deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",7,"Nlp Engineer deep learning, machine learning, nlp, python, pytorch, scikit-learn, tensorflow deep learning Networking Cloud Services Machine learning Programming Algorithm development Data processing Natural language processing M.Sc On-site Pune",M.Sc,On-site,1,3,30,3+ weeks ago,Not Disclosed,,,1060000,Naukri,"machine learning, deep learning, r",3
Nlp Engineer,Artificial Intelligence Engineer - NLP / Computer Vision,Nasugroup,Bengaluru,"Bengaluru, India",Artificial Intelligence front end python transformers api integration ai aws lambda javascript,"aws, computer vision, deep learning, javascript, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",10,"Nlp Engineer aws, computer vision, deep learning, javascript, machine learning, nlp, python, pytorch, scikit-learn, tensorflow Artificial Intelligence front end python transformers api integration ai aws lambda javascript M.Sc On-site Bengaluru",M.Sc,On-site,2,5,2,2 days ago,Not Disclosed,,,1120000,Naukri,"aws, java, python, r, javascript",5
Nlp Engineer,Engineer - AI/NLP Solutions,Evalueserve,Gurugram,"Gurugram, India",kubernetes python c++ software development natural language processing microsoft azure aiml engineering,"azure, deep learning, kubernetes, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",9,"Nlp Engineer azure, deep learning, kubernetes, machine learning, nlp, python, pytorch, scikit-learn, tensorflow kubernetes python c++ software development natural language processing microsoft azure aiml engineering M.Sc On-site Gurugram",M.Sc,On-site,2,4,7,1 week ago,Not Disclosed,,,1120000,Naukri,"kubernetes, azure, python, r",4
Nlp Engineer,"Advanced Engineer: ML, LLM, NLP, RAG",Harman India,Bengaluru,"Bengaluru, India",Automation Linux ISO Image processing Coding SDLC Analytics Monitoring,"deep learning, linux, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",8,"Nlp Engineer deep learning, linux, machine learning, nlp, python, pytorch, scikit-learn, tensorflow Automation Linux ISO Image processing Coding SDLC Analytics Monitoring M.Sc On-site Bengaluru",M.Sc,On-site,8,13,7,1 week ago,Not Disclosed,,,1480000,Naukri,"linux, r",2
Nlp Engineer,Senior Engineer - AI NLP,Evalueserve,Gurugram,"Gurugram, India",innovation kubernetes python c++ software development natural language processing neural networks microsoft azure,"azure, deep learning, kubernetes, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",9,"Nlp Engineer azure, deep learning, kubernetes, machine learning, nlp, python, pytorch, scikit-learn, tensorflow innovation kubernetes python c++ software development natural language processing neural networks microsoft azure M.Sc On-site Gurugram",M.Sc,On-site,3,7,7,1 week ago,Not Disclosed,,,1180000,Naukri,"kubernetes, azure, python, r",4
Nlp Engineer,AI Engineer Agentic Operations NLP,Rocket Software,Pune,"Pune, Chennai, India",Computer science Automation Linux Image processing Machine learning Equity Information management SQL,"deep learning, linux, machine learning, nlp, python, pytorch, scikit-learn, sql, tensorflow",9,"Nlp Engineer deep learning, linux, machine learning, nlp, python, pytorch, scikit-learn, sql, tensorflow Computer science Automation Linux Image processing Machine learning Equity Information management SQL M.Sc On-site Pune",M.Sc,On-site,5,10,30,3+ weeks ago,Not Disclosed,,,1300000,Naukri,"sql, machine learning, linux, r",4
Nlp Engineer,AI Engineer Agentic Operations NLP,Asg Technologies,Pune,"Pune, Chennai, India",Computer science Automation Linux Image processing Machine learning Equity Information management SQL,"deep learning, linux, machine learning, nlp, python, pytorch, scikit-learn, sql, tensorflow",9,"Nlp Engineer deep learning, linux, machine learning, nlp, python, pytorch, scikit-learn, sql, tensorflow Computer science Automation Linux Image processing Machine learning Equity Information management SQL M.Sc On-site Pune",M.Sc,On-site,5,10,30,3+ weeks ago,Not Disclosed,,,1300000,Naukri,"sql, machine learning, linux, r",4
Nlp Engineer,"AI Engineer / NLP, LLM & Agentic AI Specialist (Python)",Matrimony Com,Chennai,"Chennai, India",Agentic Ai Prompt Engineering LLM Integration Python Git LLM APIs NLP libraries NLP Engineering,"deep learning, git, machine learning, nlp, python, pytorch, scikit-learn, tensorflow",8,"Nlp Engineer deep learning, git, machine learning, nlp, python, pytorch, scikit-learn, tensorflow Agentic Ai Prompt Engineering LLM Integration Python Git LLM APIs NLP libraries NLP Engineering M.Sc On-site Chennai",M.Sc,On-site,4,8,21,3 weeks ago,Not Disclosed,,,1240000,Naukri,"nlp, python, git, r",4
